"player_id","team_2009","team_2010","team_2011","team_2012"
22909,"DAL","DAL","CHI",""
28256,"","","","DEN"
27753,"","GB","GB",""
28581,"","","","KC"
26370,"","PHI","PHI","PHI"
27110,"","","ATL","ATL"
27114,"NO","NO","NO","NO"
27233,"","","IND",""
26635,"BUF","DET","DET","DET"
23259,"WAS","WAS","WAS","WAS"
27869,"","SF","SF","SF"
23522,"JAC","","",""
25562,"OAK","","",""
26561,"","PIT","PIT","PIT"
28051,"","","OAK","OAK"
20499,"SEA","","",""
28406,"","","","ATL"
28666,"","","","DAL"
30538,"","","",""
19641,"NYJ","KC","KC",""
29193,"","","","SEA"
19104,"STL","ARI","ARI","ARI"
30503,"","","",""
28394,"","","STL","STL"
26908,"HOU","","IND",""
27511,"","JAC","","TB"
25668,"ARI","ARI","ARI","ARI"
25920,"","","","IND"
26195,"BAL","BAL","BAL","BAL"
27598,"","SD","",""
25400,"","WAS","WAS","WAS"
21348,"DAL","DAL","DAL",""
26837,"STL","","BAL","TB"
29578,"","","",""
30511,"","","",""
27606,"","","HOU","HOU"
20480,"","NYG","",""
27826,"","DAL","DAL","DAL"
27371,"","CHI","",""
30484,"","","",""
25410,"KC","KC","KC","KC"
29778,"","","",""
29254,"","","","CAR"
21891,"PIT","PIT","PIT","PIT"
26284,"NO","","CAR",""
29589,"","","","TEN"
23566,"NYG","NYG","NYG","NYG"
28742,"","","CAR","CAR"
26089,"KC","","",""
30020,"","","",""
22455,"DET","DET","DET",""
26270,"","","","IND"
28417,"","","JAC","KC"
26913,"CHI","CHI","CHI",""
26953,"TB","TB","TB","TB"
20285,"TEN","NE","",""
21144,"JAC","OAK","OAK",""
23173,"MIA","MIA","MIA","MIA"
27668,"","NE","NE","NE"
13694,"NYJ","NYJ","",""
27732,"","STL","STL","NE"
28157,"","","","NE"
22923,"WAS","WAS","WAS","WAS"
21206,"CAR","","CHI",""
21464,"ATL","","",""
23571,"DEN","DEN","CAR",""
27005,"NYG","NYG","NYG","NYG"
27047,"JAC","JAC","JAC","JAC"
25821,"NE","NE","NE","SD"
23545,"NYG","NYG","NYG","SF"
21261,"NYG","NYG","NYG","NYG"
9978,"STL","","",""
26354,"STL","STL","SF","SF"
30284,"","","",""
26222,"KC","IND","",""
19648,"TEN","NYG","",""
19502,"GB","GB","",""
24271,"BAL","BAL","WAS","WAS"
27155,"JAC","JAC","","JAC"
28897,"","","","BUF"
19503,"SEA","","",""
19188,"IND","IND","IND",""
23447,"","WAS","WAS",""
26999,"BAL","BAL","BAL","BAL"
28442,"","","SEA",""
29293,"","","","CIN"
27248,"","STL","","STL"
27270,"","","STL","STL"
27346,"","","ARI","ARI"
27477,"","IND","IND",""
27859,"","SEA","SEA","SEA"
28026,"","","NO","NO"
27109,"HOU","HOU","HOU","HOU"
27742,"","JAC","",""
24295,"JAC","","",""
26178,"SEA","SEA","","MIN"
30515,"","","",""
26171,"NYG","NYG","NYG","NYG"
26605,"JAC","JAC","JAC","JAC"
27860,"","CLE","CLE","CLE"
27877,"","ARI","ARI","ARI"
24296,"","SEA","SEA",""
27873,"","CIN","CIN","CIN"
28179,"","","OAK","OAK"
1157,"DEN","","",""
25442,"SEA","BAL","WAS","WAS"
30027,"","","",""
29429,"","","","PHI"
27673,"","","KC","KC"
23564,"SD","SD","NO","NO"
26361,"CAR","","",""
29332,"","","","CHI"
27573,"","","DEN","DEN"
20805,"CHI","","",""
551,"BAL","BAL","BAL","BAL"
25624,"DAL","DAL","DAL","HOU"
28083,"","","ATL","ATL"
22123,"CHI","CHI","CHI","CHI"
27136,"TEN","TEN","TEN","TEN"
23503,"NO","NO","NO","NO"
26295,"","","CAR",""
27235,"","","NE",""
25478,"OAK","OAK","",""
30535,"","","",""
25944,"BAL","DEN","SEA","SEA"
30312,"","","",""
24609,"","DAL","DAL",""
29272,"","","","BUF"
22081,"MIN","MIN","MIN",""
29295,"","","","SEA"
24267,"GB","GB","GB","GB"
25541,"STL","STL","",""
27948,"","","JAC","JAC"
28017,"","","WAS","WAS"
30278,"","","",""
26208,"ATL","","",""
23530,"","","OAK",""
1563,"CLE","CLE","",""
29260,"","","","SF"
28653,"","","IND",""
29143,"","","","NYJ"
29692,"","","","JAC"
23529,"SF","SF","SF","ARI"
24421,"IND","IND","IND","IND"
22002,"DEN","","",""
28070,"","","CAR","CAR"
21679,"CIN","KC","TEN","KC"
28122,"","","ARI","ARI"
24369,"CAR","CAR","ARI","ARI"
30422,"","","",""
27716,"","SF","",""
22781,"ATL","ATL","MIN","MIN"
29040,"","","",""
24566,"","DEN","",""
26382,"WAS","WAS","WAS","WAS"
23945,"OAK","OAK","",""
11326,"SEA","SEA","",""
22010,"PIT","PIT","ARI","ARI"
22019,"NE","NE","","DEN"
24447,"CHI","CHI","MIN","MIN"
30514,"","","",""
23812,"TEN","TEN","",""
21235,"CLE","","ARI","ARI"
29141,"","","","WAS"
28338,"","","","IND"
26572,"NO","","",""
28004,"","","",""
26121,"NO","","",""
26239,"BAL","BAL","",""
29209,"","","","DET"
27833,"","","","WAS"
5755,"PHI","","",""
28021,"","","NYG","NYG"
27844,"","TB","TB","TB"
22266,"MIN","MIN","MIN",""
21429,"CIN","CIN","OAK","OAK"
22093,"OAK","","",""
25925,"","TEN","TEN","TEN"
21161,"BUF","","",""
26845,"","TB","",""
26962,"SEA","","CHI",""
19770,"NYJ","ARI","ARI","ARI"
23466,"PHI","PHI","PHI","PHI"
23535,"NE","","",""
26564,"","PIT","PIT","PIT"
23444,"WAS","WAS","SF","SF"
22502,"JAC","JAC","JAC","JAC"
25860,"NE","NE","NE","CIN"
27423,"","DAL","",""
23485,"STL","STL","STL","OAK"
24382,"PHI","PHI","CAR","OAK"
22870,"PHI","SEA","NYG",""
27861,"","BUF","BUF","BUF"
22779,"","NYG","",""
24565,"STL","","",""
26903,"PIT","PIT","PIT","PIT"
24343,"SEA","DET","DET","DET"
2110,"NO","NYJ","NYJ",""
20461,"JAC","","",""
24452,"IND","","",""
24298,"STL","JAC","TEN",""
25510,"HOU","SD","",""
26254,"BUF","BUF","BUF",""
25557,"PIT","PIT","PIT","ARI"
23921,"DAL","DAL","DAL","DAL"
26043,"","NYJ","NYJ","NYJ"
23318,"HOU","","",""
26866,"BAL","","",""
25438,"NYG","NYG","PHI","STL"
22815,"MIA","","CIN",""
28071,"","","BUF","BUF"
30412,"","","",""
26181,"BUF","","",""
27969,"","","PIT","PIT"
24410,"WAS","WAS","WAS","WAS"
29118,"","","","OAK"
29142,"","","",""
22684,"STL","STL","STL","HOU"
29435,"","","","PHI"
28646,"","","","PIT"
27864,"","SD","SD","SD"
26780,"DAL","DAL","DAL","DAL"
28912,"","","","CIN"
22128,"CHI","CHI","CHI","CHI"
29261,"","","","GB"
26857,"BAL","BAL","BAL","BAL"
27138,"NE","NE","NE",""
27096,"","","","IND"
28899,"","","","STL"
5155,"HOU","","",""
26132,"BAL","","",""
27567,"","","KC","KC"
22714,"SD","SD","BAL",""
24432,"OAK","","",""
29358,"","","","KC"
23505,"MIA","MIA","",""
23606,"IND","IND","",""
24429,"TEN","TEN","TEN","STL"
28046,"","","DEN","DEN"
20962,"TEN","TEN","TEN","TEN"
26844,"BUF","BUF","BUF","BUF"
5720,"NE","WAS","",""
20342,"SD","CHI","",""
28057,"","","IND","IND"
19709,"ATL","ATL","ATL",""
25501,"DET","CIN","",""
26393,"OAK","OAK","OAK","OAK"
27218,"","IND","","DET"
29792,"","","",""
24225,"ARI","","HOU","OAK"
30141,"","","",""
30576,"","","",""
25580,"GB","GB","GB","GB"
27007,"ARI","ARI","ARI","ARI"
25566,"WAS","WAS","",""
29702,"","","","OAK"
22092,"HOU","","",""
27940,"","","DEN","DEN"
30522,"","","",""
30074,"","","",""
23541,"DEN","DEN","KC","DAL"
25512,"NO","NO","NO","NO"
26196,"BUF","BUF","",""
16271,"STL","","",""
22352,"MIN","MIA","MIN",""
29187,"","","","GB"
21977,"NYG","NYG","NYG","NYG"
25473,"BAL","BAL","BAL","BAL"
24232,"MIN","MIN","MIN","MIN"
26072,"","","NO","NO"
19456,"CHI","CHI","CHI","CHI"
27156,"","JAC","NE","TB"
30033,"","","",""
26177,"ATL","ATL","ATL","NO"
27126,"BUF","BUF","",""
28722,"","","","ARI"
2099,"SF","","",""
22157,"TB","TB","TB","CIN"
27065,"","CAR","JAC","TB"
27302,"","IND","",""
21219,"TEN","TEN","TEN","ATL"
27867,"","NYG","NYG","NYG"
22021,"TB","","",""
21990,"GB","GB","BUF","BUF"
23902,"DET","","",""
24242,"CAR","CAR","CAR","CAR"
27646,"","","","DAL"
19676,"ARI","HOU","HOU",""
26720,"CIN","CIN","CIN",""
28543,"","","HOU",""
26577,"","","","MIA"
27256,"","STL","STL","STL"
27647,"","NE","NE","NE"
26725,"CIN","CIN","CIN","CIN"
9311,"","DAL","DAL",""
30550,"","","",""
16577,"PIT","IND","",""
23497,"ARI","PIT","PIT",""
29343,"","","","ARI"
25519,"DEN","DEN","DEN",""
27712,"","NYJ","NYJ","NYJ"
26317,"TB","TB","TB","SD"
29166,"","","","BUF"
22864,"JAC","JAC","JAC","ATL"
28427,"","","PHI","PHI"
26367,"DEN","CLE","CLE","KC"
27701,"","MIN","MIN","MIN"
29747,"","","",""
30222,"","","",""
28059,"","","JAC","JAC"
30469,"","","",""
23405,"CLE","CLE","DAL","KC"
26192,"JAC","OAK","OAK","ARI"
26988,"DEN","DEN","DEN","DEN"
24230,"ATL","DET","",""
22711,"GB","GB","",""
23449,"KC","KC","KC","KC"
24324,"PHI","PHI","PHI","PHI"
22005,"DEN","","",""
27912,"","STL","STL","SD"
28339,"","","IND","WAS"
30556,"","","",""
23404,"GB","GB","SEA","SD"
29129,"","","","OAK"
24290,"GB","","",""
27993,"","","KC","KC"
26176,"GB","GB","GB","GB"
15495,"NE","","",""
22003,"TB","","",""
25396,"MIA","SF","SF","SF"
25489,"MIN","MIN","MIN","MIN"
27115,"MIA","MIA","MIA","MIA"
27603,"","CHI","CHI","CHI"
24243,"JAC","JAC","JAC","JAC"
23652,"TB","CHI","",""
24561,"WAS","","",""
25464,"PIT","PIT","CHI","CHI"
29552,"","","",""
30084,"","","",""
26712,"SF","STL","STL","STL"
23063,"PHI","PHI","",""
27055,"TB","TB","TB","TB"
22930,"ARI","ARI","ARI","ARI"
28044,"","","MIN","MIN"
28102,"","","BAL","BAL"
22245,"ATL","ATL","ATL","ATL"
26832,"NO","","NO","NO"
27173,"","","MIA",""
30499,"","","",""
28605,"","","GB","OAK"
28028,"","","PHI","PHI"
29853,"","","",""
24350,"KC","","",""
15784,"IND","","",""
23084,"SF","","",""
24237,"SF","SF","CIN","CIN"
28293,"","","",""
26282,"CHI","CHI","CHI","CHI"
26360,"DEN","","NE",""
19559,"MIA","MIA","",""
26166,"HOU","HOU","HOU","HOU"
22944,"IND","","SD",""
25608,"","ARI","",""
27079,"DAL","DAL","DAL","DAL"
28746,"","","CAR",""
20824,"DEN","","",""
30134,"","","",""
25637,"NYG","NYG","NYG","NYG"
30561,"","","",""
27692,"","CAR","CAR","CAR"
30559,"","","",""
26201,"DAL","DAL","DAL","NYG"
24325,"","DAL","",""
24238,"TB","TB","TB",""
24670,"CIN","CIN","CIN","CIN"
27103,"CIN","CIN","CIN","CIN"
25672,"KC","KC","",""
26791,"","","ARI","ARI"
27901,"","GB","",""
24282,"CIN","CAR","",""
30432,"","","",""
29616,"","","","STL"
20414,"NE","","",""
29898,"","","",""
29303,"","","","CLE"
26375,"","","BUF",""
30274,"","","",""
28089,"","","TB","TB"
27894,"","SF","SF","SF"
29283,"","","",""
27495,"","","TB","TB"
28000,"","","MIA","MIA"
29251,"","","","NYG"
21148,"NO","NO","CAR",""
23234,"ATL","ATL","TB","TB"
14375,"IND","IND","IND","GB"
27684,"","HOU","HOU","HOU"
27951,"","","DET","DET"
29305,"","","","CAR"
24466,"NO","NO","NO","NO"
23186,"NO","NO","NO",""
29892,"","","",""
22860,"CAR","DET","",""
24264,"NYJ","NYJ","STL","STL"
27597,"","SD","CAR",""
28454,"","","","MIA"
23474,"KC","","",""
26574,"","","","PHI"
27429,"","KC","",""
29606,"","","","MIN"
23532,"BAL","","BAL",""
28170,"","","","PIT"
24428,"OAK","","",""
29413,"","","","HOU"
21191,"TB","","",""
25493,"TB","TB","TB",""
28129,"","","PHI","PHI"
26221,"ARI","ARI","ARI","ARI"
27815,"","NYG","",""
27460,"","","CLE",""
22073,"MIN","MIN","MIN","MIN"
23893,"MIN","MIN","CLE",""
24424,"NO","NO","NO","NO"
27027,"BUF","BUF","BUF","BUF"
29617,"","","","ATL"
21146,"IND","IND","IND","IND"
26665,"","JAC","",""
25640,"CIN","CIN","OAK",""
28085,"","","JAC",""
28443,"","","","SEA"
26283,"DAL","DAL","DAL","DAL"
29628,"","","","OAK"
28410,"","","JAC",""
30544,"","","",""
28100,"","","PIT","PIT"
20139,"BUF","","",""
26292,"MIN","MIN","MIN","MIN"
28047,"","","TEN","TEN"
21547,"SD","SD","SD","SD"
27421,"","DAL","OAK","MIA"
30564,"","","",""
27953,"","","MIA","MIA"
21952,"BUF","","",""
30210,"","","",""
26183,"MIN","MIN","MIN","DET"
29249,"","","","SD"
27500,"","","BUF",""
27072,"KC","KC","KC",""
29524,"","","","KC"
27013,"DEN","DET","DET","DET"
24738,"PHI","PHI","DET",""
27419,"","DAL","IND","DEN"
25572,"ATL","ATL","",""
25404,"DEN","OAK","OAK",""
25548,"SEA","SEA","NO","NO"
29574,"","","",""
24102,"MIA","MIA","MIA","MIA"
27757,"","","","PHI"
26983,"OAK","OAK","OAK","OAK"
19545,"NYJ","NYJ","NE",""
26931,"NYG","NYG","NYG","NYG"
22217,"PIT","PIT","PIT","IND"
24372,"ATL","GB","GB","DAL"
20450,"WAS","WAS","",""
28112,"","","MIA","MIA"
20466,"MIN","MIN","MIN","TEN"
24244,"NYJ","NYJ","NYJ","NYJ"
27710,"","","SD","SD"
28496,"","","NE","NE"
6398,"BAL","BAL","KC",""
22755,"TEN","TEN","TEN","PHI"
23519,"PHI","PHI","",""
27555,"","SEA","SEA","SEA"
30235,"","","",""
26907,"","CHI","CHI","CHI"
27960,"","","IND","IND"
28650,"","","IND","IND"
26342,"IND","IND","",""
27035,"CAR","CAR","CAR","CAR"
24253,"OAK","OAK","CIN","CIN"
19921,"CAR","CAR","CAR",""
27485,"","","","CAR"
30132,"","","",""
22874,"JAC","JAC","JAC","JAC"
24682,"NE","","",""
21490,"TEN","TEN","",""
21344,"PIT","PIT","PIT","PIT"
25408,"JAC","CIN","CIN","CIN"
30380,"","","",""
27914,"","DAL","MIN","MIN"
27433,"","SF","",""
26444,"JAC","","",""
30403,"","","",""
26984,"JAC","JAC","JAC","JAC"
28238,"","","","NYJ"
25393,"WAS","WAS","WAS","NYJ"
26900,"CHI","NYJ","",""
17899,"MIN","MIN","",""
24648,"HOU","","",""
26610,"","TEN","",""
27245,"","CIN","CIN","CIN"
20270,"DEN","DEN","",""
30575,"","","",""
24300,"KC","KC","",""
27999,"","","","SD"
21940,"STL","STL","STL","CIN"
29268,"","","","BAL"
29275,"","","","SD"
18956,"JAC","JAC","JAC","JAC"
29421,"","","",""
22728,"BUF","","",""
27917,"","","CHI","HOU"
