"player_id","full_name","position","team","gsis_id","season_year","week","nbplays","receiving_yds","receiving_tds","receiving_rec"
"00-0029572","Jarius Wright","WR","MIN","",2012,3,0,0,0,0
"00-0029572","Jarius Wright","WR","MIN","",2012,4,0,0,0,0
"00-0029572","Jarius Wright","WR","MIN","",2012,5,0,0,0,0
"00-0029572","Jarius Wright","WR","MIN","",2012,6,0,0,0,0
"00-0029572","Jarius Wright","WR","MIN","",2012,7,0,0,0,0
"00-0029572","Jarius Wright","WR","MIN","",2012,8,0,0,0,0
"00-0029572","Jarius Wright","WR","MIN","",2012,9,0,0,0,0
"00-0029572","Jarius Wright","WR","MIN","2012111107",2012,10,6,65,1,3
"00-0029572","Jarius Wright","WR","MIN","",2012,11,0,0,0,0
"00-0029572","Jarius Wright","WR","MIN","2012112505",2012,12,10,49,0,7
"00-0029572","Jarius Wright","WR","MIN","2012120201",2012,13,1,13,0,1
"00-0029572","Jarius Wright","WR","MIN","2012120905",2012,14,4,29,0,2
"00-0029572","Jarius Wright","WR","MIN","2012121603",2012,15,2,11,0,1
"00-0029572","Jarius Wright","WR","MIN","2012122310",2012,16,10,53,0,5
"00-0029572","Jarius Wright","WR","MIN","2012123009",2012,17,5,90,1,3
"00-0026035","Danny Amendola","WR","NE","2012090905",2012,1,13,70,0,5
"00-0026035","Danny Amendola","WR","NE","2012091609",2012,2,21,160,1,15
"00-0026035","Danny Amendola","WR","NE","2012092301",2012,3,14,66,0,5
"00-0026035","Danny Amendola","WR","NE","2012093005",2012,4,13,55,1,6
"00-0026035","Danny Amendola","WR","NE","2012100400",2012,5,7,44,0,1
"00-0026035","Danny Amendola","WR","NE","",2012,6,0,0,0,0
"00-0026035","Danny Amendola","WR","NE","",2012,7,0,0,0,0
"00-0026035","Danny Amendola","WR","NE","",2012,8,0,0,0,0
"00-0026035","Danny Amendola","WR","NE","",2012,9,0,0,0,0
"00-0026035","Danny Amendola","WR","NE","2012111110",2012,10,17,102,0,11
"00-0026035","Danny Amendola","WR","NE","2012111805",2012,11,13,41,0,7
"00-0026035","Danny Amendola","WR","NE","2012112510",2012,12,1,38,0,1
"00-0026035","Danny Amendola","WR","NE","",2012,13,0,0,0,0
"00-0026035","Danny Amendola","WR","NE","",2012,14,0,0,0,0
"00-0026035","Danny Amendola","WR","NE","2012121603",2012,15,17,58,1,6
"00-0026035","Danny Amendola","WR","NE","2012122308",2012,16,8,5,0,2
"00-0026035","Danny Amendola","WR","NE","2012123015",2012,17,12,27,0,4
"00-0026293","Matthew Slater","WR","NE","2012090904",2012,1,1,0,0,0
"00-0026293","Matthew Slater","WR","NE","",2012,2,0,0,0,0
"00-0026293","Matthew Slater","WR","NE","2012092313",2012,3,1,0,0,0
"00-0026293","Matthew Slater","WR","NE","2012093000",2012,4,1,0,0,0
"00-0026293","Matthew Slater","WR","NE","2012100709",2012,5,1,0,0,0
"00-0026293","Matthew Slater","WR","NE","2012101408",2012,6,3,0,0,0
"00-0026293","Matthew Slater","WR","NE","",2012,7,0,0,0,0
"00-0026293","Matthew Slater","WR","NE","2012102804",2012,8,2,0,0,0
"00-0026293","Matthew Slater","WR","NE","",2012,9,0,0,0,0
"00-0026293","Matthew Slater","WR","NE","2012111103",2012,10,1,0,0,0
"00-0026293","Matthew Slater","WR","NE","2012111806",2012,11,2,0,0,0
"00-0026293","Matthew Slater","WR","NE","2012112202",2012,12,2,0,0,0
"00-0026293","Matthew Slater","WR","NE","2012120207",2012,13,3,0,0,0
"00-0026293","Matthew Slater","WR","NE","2012121000",2012,14,1,0,0,0
"00-0026293","Matthew Slater","WR","NE","2012121613",2012,15,3,0,0,0
"00-0026293","Matthew Slater","WR","NE","2012122304",2012,16,1,0,0,0
"00-0026293","Matthew Slater","WR","NE","",2012,17,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,1,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,2,0,0,0,0
"00-0027092","Austin Collie","WR","NE","2012092308",2012,3,1,6,0,1
"00-0027092","Austin Collie","WR","NE","",2012,4,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,5,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,6,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,7,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,8,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,9,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,10,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,11,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,12,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,13,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,14,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,15,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,16,0,0,0,0
"00-0027092","Austin Collie","WR","NE","",2012,17,0,0,0,0
"00-0027150","Julian Edelman","WR","NE","2012090904",2012,1,6,7,0,1
"00-0027150","Julian Edelman","WR","NE","2012091602",2012,2,10,50,0,5
"00-0027150","Julian Edelman","WR","NE","2012092313",2012,3,12,28,1,4
"00-0027150","Julian Edelman","WR","NE","",2012,4,0,0,0,0
"00-0027150","Julian Edelman","WR","NE","",2012,5,0,0,0,0
"00-0027150","Julian Edelman","WR","NE","",2012,6,0,0,0,0
"00-0027150","Julian Edelman","WR","NE","2012102108",2012,7,4,7,0,2
"00-0027150","Julian Edelman","WR","NE","2012102804",2012,8,5,8,0,1
"00-0027150","Julian Edelman","WR","NE","",2012,9,0,0,0,0
"00-0027150","Julian Edelman","WR","NE","2012111103",2012,10,3,0,0,0
"00-0027150","Julian Edelman","WR","NE","2012111806",2012,11,11,58,1,5
"00-0027150","Julian Edelman","WR","NE","2012112202",2012,12,7,64,1,2
"00-0027150","Julian Edelman","WR","NE","2012120207",2012,13,5,13,0,1
"00-0027150","Julian Edelman","WR","NE","",2012,14,0,0,0,0
"00-0027150","Julian Edelman","WR","NE","",2012,15,0,0,0,0
"00-0027150","Julian Edelman","WR","NE","",2012,16,0,0,0,0
"00-0027150","Julian Edelman","WR","NE","",2012,17,0,0,0,0
"00-0023310","Lance Moore","WR","NO","2012090906",2012,1,11,120,1,6
"00-0023310","Lance Moore","WR","NO","2012091601",2012,2,5,30,0,2
"00-0023310","Lance Moore","WR","NO","2012092305",2012,3,7,70,1,4
"00-0023310","Lance Moore","WR","NO","2012093010",2012,4,15,67,0,7
"00-0023310","Lance Moore","WR","NO","",2012,5,0,0,0,0
"00-0023310","Lance Moore","WR","NO","",2012,6,0,0,0,0
"00-0023310","Lance Moore","WR","NO","2012102103",2012,7,10,121,0,9
"00-0023310","Lance Moore","WR","NO","2012102811",2012,8,6,25,0,3
"00-0023310","Lance Moore","WR","NO","2012110500",2012,9,4,61,0,2
"00-0023310","Lance Moore","WR","NO","2012111106",2012,10,11,91,0,7
"00-0023310","Lance Moore","WR","NO","2012111809",2012,11,3,53,2,2
"00-0023310","Lance Moore","WR","NO","2012112509",2012,12,6,61,0,3
"00-0023310","Lance Moore","WR","NO","2012112900",2012,13,11,123,0,7
"00-0023310","Lance Moore","WR","NO","2012120911",2012,14,4,26,0,1
"00-0023310","Lance Moore","WR","NO","2012121602",2012,15,5,42,1,4
"00-0023310","Lance Moore","WR","NO","2012122306",2012,16,5,30,1,4
"00-0023310","Lance Moore","WR","NO","2012123011",2012,17,6,121,0,4
"00-0024466","Marques Colston","WR","NO","2012090906",2012,1,11,71,0,4
"00-0024466","Marques Colston","WR","NO","2012091601",2012,2,4,49,0,3
"00-0024466","Marques Colston","WR","NO","2012092305",2012,3,4,40,0,3
"00-0024466","Marques Colston","WR","NO","2012093010",2012,4,14,153,1,9
"00-0024466","Marques Colston","WR","NO","2012100711",2012,5,18,131,3,9
"00-0024466","Marques Colston","WR","NO","",2012,6,0,0,0,0
"00-0024466","Marques Colston","WR","NO","2012102103",2012,7,10,73,1,7
"00-0024466","Marques Colston","WR","NO","2012102811",2012,8,10,63,0,5
"00-0024466","Marques Colston","WR","NO","2012110500",2012,9,5,46,1,4
"00-0024466","Marques Colston","WR","NO","2012111106",2012,10,6,26,1,3
"00-0024466","Marques Colston","WR","NO","2012111809",2012,11,6,69,0,4
"00-0024466","Marques Colston","WR","NO","2012112509",2012,12,5,36,1,4
"00-0024466","Marques Colston","WR","NO","2012112900",2012,13,11,71,0,6
"00-0024466","Marques Colston","WR","NO","2012120911",2012,14,4,61,0,4
"00-0024466","Marques Colston","WR","NO","2012121602",2012,15,3,60,0,3
"00-0024466","Marques Colston","WR","NO","2012122306",2012,16,13,153,0,10
"00-0024466","Marques Colston","WR","NO","2012123011",2012,17,8,52,2,5
"00-0025414","Robert Meachem","WR","NO","2012091001",2012,1,2,49,0,2
"00-0025414","Robert Meachem","WR","NO","2012091611",2012,2,4,0,0,0
"00-0025414","Robert Meachem","WR","NO","2012092310",2012,3,7,43,0,4
"00-0025414","Robert Meachem","WR","NO","2012093002",2012,4,2,0,0,0
"00-0025414","Robert Meachem","WR","NO","2012100711",2012,5,4,67,2,3
"00-0025414","Robert Meachem","WR","NO","2012101500",2012,6,7,30,0,3
"00-0025414","Robert Meachem","WR","NO","",2012,7,0,0,0,0
"00-0025414","Robert Meachem","WR","NO","2012102802",2012,8,4,0,0,0
"00-0025414","Robert Meachem","WR","NO","",2012,9,0,0,0,0
"00-0025414","Robert Meachem","WR","NO","2012111101",2012,10,1,8,0,1
"00-0025414","Robert Meachem","WR","NO","2012111810",2012,11,2,10,0,1
"00-0025414","Robert Meachem","WR","NO","",2012,12,0,0,0,0
"00-0025414","Robert Meachem","WR","NO","",2012,13,0,0,0,0
"00-0025414","Robert Meachem","WR","NO","",2012,14,0,0,0,0
"00-0025414","Robert Meachem","WR","NO","",2012,15,0,0,0,0
"00-0025414","Robert Meachem","WR","NO","",2012,16,0,0,0,0
"00-0025414","Robert Meachem","WR","NO","",2012,17,0,0,0,0
"00-0028532","Joe Morgan","WR","NO","2012090906",2012,1,4,0,0,0
"00-0028532","Joe Morgan","WR","NO","2012091601",2012,2,3,5,0,1
"00-0028532","Joe Morgan","WR","NO","",2012,3,0,0,0,0
"00-0028532","Joe Morgan","WR","NO","2012093010",2012,4,2,80,1,1
"00-0028532","Joe Morgan","WR","NO","2012100711",2012,5,1,0,0,0
"00-0028532","Joe Morgan","WR","NO","",2012,6,0,0,0,0
"00-0028532","Joe Morgan","WR","NO","2012102103",2012,7,3,48,1,1
"00-0028532","Joe Morgan","WR","NO","",2012,8,0,0,0,0
"00-0028532","Joe Morgan","WR","NO","",2012,9,0,0,0,0
"00-0028532","Joe Morgan","WR","NO","",2012,10,0,0,0,0
"00-0028532","Joe Morgan","WR","NO","2012111809",2012,11,1,0,0,0
"00-0028532","Joe Morgan","WR","NO","2012112509",2012,12,3,33,0,1
"00-0028532","Joe Morgan","WR","NO","2012112900",2012,13,2,38,0,1
"00-0028532","Joe Morgan","WR","NO","2012120911",2012,14,3,106,0,2
"00-0028532","Joe Morgan","WR","NO","2012121602",2012,15,3,61,1,2
"00-0028532","Joe Morgan","WR","NO","",2012,16,0,0,0,0
"00-0028532","Joe Morgan","WR","NO","2012123011",2012,17,2,8,0,1
"00-0027005","Hakeem Nicks","WR","NYG","2012090500",2012,1,6,38,0,4
"00-0027005","Hakeem Nicks","WR","NYG","2012091600",2012,2,15,199,1,10
"00-0027005","Hakeem Nicks","WR","NYG","",2012,3,0,0,0,0
"00-0027005","Hakeem Nicks","WR","NYG","",2012,4,0,0,0,0
"00-0027005","Hakeem Nicks","WR","NYG","",2012,5,0,0,0,0
"00-0027005","Hakeem Nicks","WR","NYG","2012101409",2012,6,5,44,0,3
"00-0027005","Hakeem Nicks","WR","NYG","2012102100",2012,7,10,53,0,5
"00-0027005","Hakeem Nicks","WR","NYG","2012102810",2012,8,7,46,0,4
"00-0027005","Hakeem Nicks","WR","NYG","2012110410",2012,9,4,10,0,1
"00-0027005","Hakeem Nicks","WR","NYG","2012111105",2012,10,14,75,0,9
"00-0027005","Hakeem Nicks","WR","NYG","",2012,11,0,0,0,0
"00-0027005","Hakeem Nicks","WR","NYG","2012112511",2012,12,13,77,1,5
"00-0027005","Hakeem Nicks","WR","NYG","2012120300",2012,13,11,43,0,5
"00-0027005","Hakeem Nicks","WR","NYG","2012120911",2012,14,6,67,1,4
"00-0027005","Hakeem Nicks","WR","NYG","2012121601",2012,15,7,40,0,3
"00-0027005","Hakeem Nicks","WR","NYG","2012122309",2012,16,3,0,0,0
"00-0027005","Hakeem Nicks","WR","NYG","",2012,17,0,0,0,0
"00-0027089","Louis Murphy","WR","NYG","2012090911",2012,1,5,63,0,3
"00-0027089","Louis Murphy","WR","NYG","",2012,2,0,0,0,0
"00-0027089","Louis Murphy","WR","NYG","2012092000",2012,3,3,7,0,1
"00-0027089","Louis Murphy","WR","NYG","2012093004",2012,4,1,8,0,1
"00-0027089","Louis Murphy","WR","NYG","2012100707",2012,5,3,5,0,1
"00-0027089","Louis Murphy","WR","NYG","",2012,6,0,0,0,0
"00-0027089","Louis Murphy","WR","NYG","2012102102",2012,7,9,48,0,3
"00-0027089","Louis Murphy","WR","NYG","2012102806",2012,8,5,0,0,0
"00-0027089","Louis Murphy","WR","NYG","2012110400",2012,9,2,4,0,1
"00-0027089","Louis Murphy","WR","NYG","2012111100",2012,10,3,0,0,0
"00-0027089","Louis Murphy","WR","NYG","2012111803",2012,11,4,12,0,1
"00-0027089","Louis Murphy","WR","NYG","2012112600",2012,12,2,65,0,2
"00-0027089","Louis Murphy","WR","NYG","2012120204",2012,13,3,8,1,1
"00-0027089","Louis Murphy","WR","NYG","2012120906",2012,14,9,36,0,5
"00-0027089","Louis Murphy","WR","NYG","2012121609",2012,15,7,18,0,2
"00-0027089","Louis Murphy","WR","NYG","2012122301",2012,16,2,5,0,1
"00-0027089","Louis Murphy","WR","NYG","2012123011",2012,17,7,57,0,3
"00-0027265","Victor Cruz","WR","NYG","2012090500",2012,1,13,58,0,6
"00-0027265","Victor Cruz","WR","NYG","2012091600",2012,2,17,179,1,11
"00-0027265","Victor Cruz","WR","NYG","2012092000",2012,3,8,42,0,6
"00-0027265","Victor Cruz","WR","NYG","2012093012",2012,4,13,109,1,9
"00-0027265","Victor Cruz","WR","NYG","2012100703",2012,5,8,50,3,5
"00-0027265","Victor Cruz","WR","NYG","2012101409",2012,6,13,58,1,6
"00-0027265","Victor Cruz","WR","NYG","2012102100",2012,7,11,131,1,7
"00-0027265","Victor Cruz","WR","NYG","2012102810",2012,8,8,23,0,2
"00-0027265","Victor Cruz","WR","NYG","2012110410",2012,9,11,67,0,5
"00-0027265","Victor Cruz","WR","NYG","2012111105",2012,10,4,26,0,3
"00-0027265","Victor Cruz","WR","NYG","",2012,11,0,0,0,0
"00-0027265","Victor Cruz","WR","NYG","2012112511",2012,12,6,36,1,3
"00-0027265","Victor Cruz","WR","NYG","2012120300",2012,13,8,104,0,5
"00-0027265","Victor Cruz","WR","NYG","2012120911",2012,14,9,121,1,8
"00-0027265","Victor Cruz","WR","NYG","2012121601",2012,15,5,15,0,3
"00-0027265","Victor Cruz","WR","NYG","2012122309",2012,16,5,21,0,3
"00-0027265","Victor Cruz","WR","NYG","2012123006",2012,17,6,52,1,4
"00-0028021","Jerrel Jernigan","WR","NYG","",2012,1,0,0,0,0
"00-0028021","Jerrel Jernigan","WR","NYG","",2012,2,0,0,0,0
"00-0028021","Jerrel Jernigan","WR","NYG","2012092000",2012,3,1,0,0,0
"00-0028021","Jerrel Jernigan","WR","NYG","",2012,4,0,0,0,0
"00-0028021","Jerrel Jernigan","WR","NYG","2012100703",2012,5,2,6,0,1
"00-0028021","Jerrel Jernigan","WR","NYG","",2012,6,0,0,0,0
"00-0028021","Jerrel Jernigan","WR","NYG","",2012,7,0,0,0,0
"00-0028021","Jerrel Jernigan","WR","NYG","",2012,8,0,0,0,0
"00-0028021","Jerrel Jernigan","WR","NYG","",2012,9,0,0,0,0
"00-0028021","Jerrel Jernigan","WR","NYG","",2012,10,0,0,0,0
"00-0028021","Jerrel Jernigan","WR","NYG","",2012,11,0,0,0,0
"00-0028021","Jerrel Jernigan","WR","NYG","",2012,12,0,0,0,0
"00-0028021","Jerrel Jernigan","WR","NYG","2012120300",2012,13,1,9,0,1
"00-0028021","Jerrel Jernigan","WR","NYG","2012120911",2012,14,2,0,0,0
"00-0028021","Jerrel Jernigan","WR","NYG","2012121601",2012,15,1,0,0,0
"00-0028021","Jerrel Jernigan","WR","NYG","2012122309",2012,16,1,7,0,1
"00-0028021","Jerrel Jernigan","WR","NYG","2012123006",2012,17,1,0,0,0
"00-0028338","Kris Adams","WR","NYG","2012090900",2012,1,5,26,0,2
"00-0028338","Kris Adams","WR","NYG","2012091603",2012,2,3,0,0,0
"00-0028338","Kris Adams","WR","NYG","2012092308",2012,3,1,0,0,0
"00-0028338","Kris Adams","WR","NYG","",2012,4,0,0,0,0
"00-0028338","Kris Adams","WR","NYG","",2012,5,0,0,0,0
"00-0028338","Kris Adams","WR","NYG","",2012,6,0,0,0,0
"00-0028338","Kris Adams","WR","NYG","",2012,7,0,0,0,0
"00-0028338","Kris Adams","WR","NYG","",2012,8,0,0,0,0
"00-0028338","Kris Adams","WR","NYG","",2012,9,0,0,0,0
"00-0028338","Kris Adams","WR","NYG","",2012,10,0,0,0,0
"00-0028338","Kris Adams","WR","NYG","",2012,11,0,0,0,0
"00-0028338","Kris Adams","WR","NYG","",2012,12,0,0,0,0
"00-0028338","Kris Adams","WR","NYG","",2012,13,0,0,0,0
"00-0028338","Kris Adams","WR","NYG","",2012,14,0,0,0,0
"00-0028338","Kris Adams","WR","NYG","",2012,15,0,0,0,0
"00-0028338","Kris Adams","WR","NYG","",2012,16,0,0,0,0
"00-0028338","Kris Adams","WR","NYG","",2012,17,0,0,0,0
"00-0029262","Rueben Randle","WR","NYG","",2012,1,0,0,0,0
"00-0029262","Rueben Randle","WR","NYG","2012091600",2012,2,5,0,0,0
"00-0029262","Rueben Randle","WR","NYG","2012092000",2012,3,5,4,0,1
"00-0029262","Rueben Randle","WR","NYG","2012093012",2012,4,5,0,0,0
"00-0029262","Rueben Randle","WR","NYG","2012100703",2012,5,10,82,0,6
"00-0029262","Rueben Randle","WR","NYG","2012101409",2012,6,4,0,0,0
"00-0029262","Rueben Randle","WR","NYG","2012102100",2012,7,1,0,0,0
"00-0029262","Rueben Randle","WR","NYG","2012102810",2012,8,5,68,0,2
"00-0029262","Rueben Randle","WR","NYG","2012110410",2012,9,5,0,0,0
"00-0029262","Rueben Randle","WR","NYG","2012111105",2012,10,5,4,0,2
"00-0029262","Rueben Randle","WR","NYG","",2012,11,0,0,0,0
"00-0029262","Rueben Randle","WR","NYG","2012112511",2012,12,4,26,1,2
"00-0029262","Rueben Randle","WR","NYG","2012120300",2012,13,5,13,0,1
"00-0029262","Rueben Randle","WR","NYG","",2012,14,0,0,0,0
"00-0029262","Rueben Randle","WR","NYG","",2012,15,0,0,0,0
"00-0029262","Rueben Randle","WR","NYG","2012122309",2012,16,4,43,0,1
"00-0029262","Rueben Randle","WR","NYG","2012123006",2012,17,4,58,2,4
"00-0023176","Josh Cribbs","WR","NYJ","2012090907",2012,1,9,0,0,0
"00-0023176","Josh Cribbs","WR","NYJ","2012091606",2012,2,10,4,0,1
"00-0023176","Josh Cribbs","WR","NYJ","2012092307",2012,3,7,24,0,1
"00-0023176","Josh Cribbs","WR","NYJ","2012092700",2012,4,3,11,0,2
"00-0023176","Josh Cribbs","WR","NYJ","2012100703",2012,5,7,0,0,0
"00-0023176","Josh Cribbs","WR","NYJ","2012101403",2012,6,8,0,0,0
"00-0023176","Josh Cribbs","WR","NYJ","2012102106",2012,7,7,8,0,1
"00-0023176","Josh Cribbs","WR","NYJ","2012102802",2012,8,7,7,0,1
"00-0023176","Josh Cribbs","WR","NYJ","2012110405",2012,9,9,0,0,0
"00-0023176","Josh Cribbs","WR","NYJ","",2012,10,0,0,0,0
"00-0023176","Josh Cribbs","WR","NYJ","2012111804",2012,11,7,0,0,0
"00-0023176","Josh Cribbs","WR","NYJ","2012112501",2012,12,3,0,0,0
"00-0023176","Josh Cribbs","WR","NYJ","2012120211",2012,13,3,0,0,0
"00-0023176","Josh Cribbs","WR","NYJ","2012120901",2012,14,7,0,0,0
"00-0023176","Josh Cribbs","WR","NYJ","2012121604",2012,15,16,0,0,0
"00-0023176","Josh Cribbs","WR","NYJ","2012122311",2012,16,7,0,0,0
"00-0023176","Josh Cribbs","WR","NYJ","2012123003",2012,17,5,9,0,1
"00-0024240","Santonio Holmes","WR","NYJ","2012090902",2012,1,8,68,0,4
"00-0024240","Santonio Holmes","WR","NYJ","2012091610",2012,2,11,28,1,3
"00-0024240","Santonio Holmes","WR","NYJ","2012092306",2012,3,15,147,0,9
"00-0024240","Santonio Holmes","WR","NYJ","2012093006",2012,4,8,29,0,4
"00-0024240","Santonio Holmes","WR","NYJ","",2012,5,0,0,0,0
"00-0024240","Santonio Holmes","WR","NYJ","",2012,6,0,0,0,0
"00-0024240","Santonio Holmes","WR","NYJ","",2012,7,0,0,0,0
"00-0024240","Santonio Holmes","WR","NYJ","",2012,8,0,0,0,0
"00-0024240","Santonio Holmes","WR","NYJ","",2012,9,0,0,0,0
"00-0024240","Santonio Holmes","WR","NYJ","",2012,10,0,0,0,0
"00-0024240","Santonio Holmes","WR","NYJ","",2012,11,0,0,0,0
"00-0024240","Santonio Holmes","WR","NYJ","",2012,12,0,0,0,0
"00-0024240","Santonio Holmes","WR","NYJ","",2012,13,0,0,0,0
"00-0024240","Santonio Holmes","WR","NYJ","",2012,14,0,0,0,0
"00-0024240","Santonio Holmes","WR","NYJ","",2012,15,0,0,0,0
"00-0024240","Santonio Holmes","WR","NYJ","",2012,16,0,0,0,0
"00-0024240","Santonio Holmes","WR","NYJ","",2012,17,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","2012090902",2012,1,5,31,0,2
"00-0027322","David Nelson","WR","NYJ","",2012,2,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,3,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,4,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,5,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,6,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,7,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,8,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,9,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,10,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,11,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,12,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,13,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,14,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,15,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,16,0,0,0,0
"00-0027322","David Nelson","WR","NYJ","",2012,17,0,0,0,0
"00-0028049","Clyde Gates","WR","NYJ","",2012,1,0,0,0,0
"00-0028049","Clyde Gates","WR","NYJ","2012091610",2012,2,1,10,0,1
"00-0028049","Clyde Gates","WR","NYJ","2012092306",2012,3,1,0,0,0
"00-0028049","Clyde Gates","WR","NYJ","",2012,4,0,0,0,0
"00-0028049","Clyde Gates","WR","NYJ","2012100800",2012,5,3,27,0,1
"00-0028049","Clyde Gates","WR","NYJ","",2012,6,0,0,0,0
"00-0028049","Clyde Gates","WR","NYJ","",2012,7,0,0,0,0
"00-0028049","Clyde Gates","WR","NYJ","2012102801",2012,8,13,82,0,7
"00-0028049","Clyde Gates","WR","NYJ","",2012,9,0,0,0,0
"00-0028049","Clyde Gates","WR","NYJ","2012111108",2012,10,8,10,0,1
"00-0028049","Clyde Gates","WR","NYJ","2012111805",2012,11,3,10,0,1
"00-0028049","Clyde Gates","WR","NYJ","2012112202",2012,12,4,20,0,2
"00-0028049","Clyde Gates","WR","NYJ","",2012,13,0,0,0,0
"00-0028049","Clyde Gates","WR","NYJ","",2012,14,0,0,0,0
"00-0028049","Clyde Gates","WR","NYJ","2012121700",2012,15,1,0,0,0
"00-0028049","Clyde Gates","WR","NYJ","2012122314",2012,16,6,65,0,3
"00-0028049","Clyde Gates","WR","NYJ","2012123000",2012,17,1,0,0,0
"00-0028091","Jeremy Kerley","WR","NYJ","2012090902",2012,1,5,45,1,4
"00-0028091","Jeremy Kerley","WR","NYJ","2012091610",2012,2,8,67,0,2
"00-0028091","Jeremy Kerley","WR","NYJ","2012092306",2012,3,6,73,1,2
"00-0028091","Jeremy Kerley","WR","NYJ","2012093006",2012,4,3,12,0,2
"00-0028091","Jeremy Kerley","WR","NYJ","2012100800",2012,5,13,94,0,5
"00-0028091","Jeremy Kerley","WR","NYJ","2012101402",2012,6,7,24,0,3
"00-0028091","Jeremy Kerley","WR","NYJ","2012102108",2012,7,18,120,0,7
"00-0028091","Jeremy Kerley","WR","NYJ","2012102801",2012,8,13,43,0,5
"00-0028091","Jeremy Kerley","WR","NYJ","",2012,9,0,0,0,0
"00-0028091","Jeremy Kerley","WR","NYJ","2012111108",2012,10,15,57,0,5
"00-0028091","Jeremy Kerley","WR","NYJ","2012111805",2012,11,4,43,0,3
"00-0028091","Jeremy Kerley","WR","NYJ","2012112202",2012,12,10,86,0,7
"00-0028091","Jeremy Kerley","WR","NYJ","2012120203",2012,13,14,37,0,3
"00-0028091","Jeremy Kerley","WR","NYJ","2012120904",2012,14,13,27,0,4
"00-0028091","Jeremy Kerley","WR","NYJ","2012121700",2012,15,12,11,0,1
"00-0028091","Jeremy Kerley","WR","NYJ","2012122314",2012,16,7,0,0,0
"00-0028091","Jeremy Kerley","WR","NYJ","2012123000",2012,17,9,88,0,3
"00-0028995","Stephen Hill","WR","NYJ","2012090902",2012,1,6,89,2,5
"00-0028995","Stephen Hill","WR","NYJ","2012091610",2012,2,2,0,0,0
"00-0028995","Stephen Hill","WR","NYJ","2012092306",2012,3,7,0,0,0
"00-0028995","Stephen Hill","WR","NYJ","",2012,4,0,0,0,0
"00-0028995","Stephen Hill","WR","NYJ","",2012,5,0,0,0,0
"00-0028995","Stephen Hill","WR","NYJ","2012101402",2012,6,3,23,1,3
"00-0028995","Stephen Hill","WR","NYJ","2012102108",2012,7,7,55,0,4
"00-0028995","Stephen Hill","WR","NYJ","2012102801",2012,8,8,29,0,2
"00-0028995","Stephen Hill","WR","NYJ","",2012,9,0,0,0,0
"00-0028995","Stephen Hill","WR","NYJ","2012111108",2012,10,2,0,0,0
"00-0028995","Stephen Hill","WR","NYJ","2012111805",2012,11,3,0,0,0
"00-0028995","Stephen Hill","WR","NYJ","2012112202",2012,12,3,16,0,2
"00-0028995","Stephen Hill","WR","NYJ","2012120203",2012,13,8,40,0,5
"00-0028995","Stephen Hill","WR","NYJ","2012120904",2012,14,1,0,0,0
"00-0028995","Stephen Hill","WR","NYJ","",2012,15,0,0,0,0
"00-0028995","Stephen Hill","WR","NYJ","",2012,16,0,0,0,0
"00-0028995","Stephen Hill","WR","NYJ","",2012,17,0,0,0,0
"00-0028086","Denarius Moore","WR","OAK","",2012,1,0,0,0,0
"00-0028086","Denarius Moore","WR","OAK","2012091612",2012,2,8,67,0,3
"00-0028086","Denarius Moore","WR","OAK","2012092312",2012,3,10,45,1,5
"00-0028086","Denarius Moore","WR","OAK","2012093008",2012,4,8,71,0,4
"00-0028086","Denarius Moore","WR","OAK","",2012,5,0,0,0,0
"00-0028086","Denarius Moore","WR","OAK","2012101400",2012,6,10,104,1,5
"00-0028086","Denarius Moore","WR","OAK","2012102109",2012,7,9,36,1,4
